transaction_id,payment_date,customer_id,price,detail_id,item_id,quantity,item_name,item_price,customer_name,registration_date,email,gender,age,birth,pref
T0000006315,2025-01-07 20:28:31,SH######,0.0,,,0.0,,0.0,鈴木 裕太,2023-11-06 07:33:48,saitohiroshi@maeda.jp,M,48,1974/07/24,滋賀県
T0000006316,2024-03-14 00:18:11,wi######,0.0,,,0.0,,0.0,伊藤 裕樹,2023-08-07 10:12:22,yosukegoto@yahoo.com,F,55,1975/11/30,青森県
T0000006317,2024-05-05 11:13:47,Cp######,0.0,,,0.0,,0.0,坂本 花子,2022-05-27 07:32:03,momokosakamoto@hotmail.com,F,74,1955/01/18,三重県
T0000006318,2024-11-09 17:30:48,Cd######,170000.0,6101.0,S002,2.0,PC-B,85000.0,斎藤 和也,2023-03-25 11:50:50,msuzuki@hotmail.com,F,65,1959/11/05,京都府
T0000006319,2024-03-22 14:40:15,BY######,180000.0,3536.0,S004,1.0,PC-D,180000.0,伊藤 春香,2024-01-04 00:27:41,csato@yahoo.com,M,46,1987/06/24,富山県
T0000006319,2024-03-22 14:40:15,BY######,340000.0,6574.0,S002,4.0,PC-B,85000.0,伊藤 春香,2024-01-04 00:27:41,csato@yahoo.com,M,46,1987/06/24,富山県
T0000006320,2025-02-19 21:02:42,ud######,0.0,,,0.0,,0.0,渡辺 涼平,2022-04-13 18:40:55,otahiroshi@gmail.com,M,72,1965/08/31,熊本県
T0000006321,2024-10-05 18:22:53,Ik######,50000.0,3902.0,S001,1.0,PC-A,50000.0,佐藤 健一,2023-09-26 16:23:01,takumaito@nakamura.jp,M,60,1965/09/24,愛知県
T0000006322,2024-12-21 23:54:49,To######,360000.0,234.0,S004,2.0,PC-D,180000.0,前田 太郎,2024-03-22 00:06:02,sotarotakahashi@ikeda.jp,M,22,1962/11/15,秋田県
T0000006322,2024-12-21 23:54:49,To######,150000.0,6689.0,S001,3.0,PC-A,50000.0,前田 太郎,2024-03-22 00:06:02,sotarotakahashi@ikeda.jp,M,22,1962/11/15,秋田県
T0000006323,2025-02-10 13:55:49,Ad######,0.0,,,0.0,,0.0,藤原 健一,2022-12-23 08:32:04,suzukinaoko@yahoo.com,F,21,1945/03/06,宮城県
T0000006324,2024-09-19 08:23:42,Ef######,120000.0,1743.0,S003,1.0,PC-C,120000.0,伊藤 花子,2025-02-23 19:09:36,naoto81@saito.com,F,74,1981/07/27,大分県
T0000006324,2024-09-19 08:23:42,Ef######,480000.0,2053.0,S003,4.0,PC-C,120000.0,伊藤 花子,2025-02-23 19:09:36,naoto81@saito.com,F,74,1981/07/27,大分県
T0000006325,2024-03-20 01:35:54,Kl######,0.0,,,0.0,,0.0,小川 英樹,2024-10-12 18:00:34,naoki65@hotmail.com,F,78,2000/05/06,青森県
T0000006326,2025-03-03 19:10:54,Ej######,150000.0,184.0,S001,3.0,PC-A,50000.0,松田 翼,2023-04-04 16:02:47,mikakoyamamoto@tanaka.jp,F,63,1998/05/09,三重県
T0000006327,2025-01-31 00:39:53,xd######,100000.0,1667.0,S001,2.0,PC-A,50000.0,渡辺 香織,2023-06-04 14:45:03,nakamuraminoru@gmail.com,F,25,1956/09/26,山形県
T0000006327,2025-01-31 00:39:53,xd######,85000.0,4868.0,S002,1.0,PC-B,85000.0,渡辺 香織,2023-06-04 14:45:03,nakamuraminoru@gmail.com,F,25,1956/09/26,山形県
T0000006328,2024-10-01 02:07:10,Hm######,0.0,,,0.0,,0.0,佐藤 美加子,2024-04-23 22:45:33,akemikondo@kondo.jp,M,52,1967/07/01,茨城県
T0000006329,2024-06-26 15:43:51,Vi######,0.0,,,0.0,,0.0,井上 直樹,2024-11-07 03:44:54,kyosukehasegawa@kobayashi.com,F,44,1949/03/21,群馬県
T0000006330,2024-08-27 09:21:46,lM######,255000.0,4308.0,S002,3.0,PC-B,85000.0,遠藤 康弘,2022-08-02 02:47:05,ryohei76@hayashi.com,F,51,1950/10/23,広島県
T0000006331,2024-09-15 07:07:56,qH######,180000.0,3809.0,S004,1.0,PC-D,180000.0,吉田 くみ子,2022-06-25 21:51:24,yuta89@gmail.com,M,49,1944/10/31,宮崎県
T0000006332,2024-11-23 09:03:25,JW######,0.0,,,0.0,,0.0,橋本 明美,2022-05-20 06:18:34,hanakofujiwara@gmail.com,M,30,1964/02/03,富山県
T0000006333,2025-02-23 23:33:27,NI######,720000.0,6322.0,S004,4.0,PC-D,180000.0,池田 知実,2023-08-04 14:16:30,hanakoyamada@kato.jp,F,74,1964/11/18,岩手県
T0000006334,2024-08-09 16:49:29,to######,210000.0,6069.0,S005,1.0,PC-E,210000.0,伊藤 明美,2023-04-17 03:09:13,oinoue@goto.com,F,64,1951/10/16,沖縄県
T0000006335,2024-11-22 02:18:43,XU######,0.0,,,0.0,,0.0,高橋 真綾,2025-01-13 22:17:42,fabe@yahoo.com,M,20,1964/09/20,新潟県
T0000006336,2024-11-27 09:17:42,Vm######,0.0,,,0.0,,0.0,中村 直子,2023-04-06 14:46:47,suzukirei@kato.com,F,74,1945/08/10,佐賀県
T0000006337,2025-01-14 16:25:55,yw######,360000.0,5814.0,S004,2.0,PC-D,180000.0,井上 修平,2024-03-14 06:01:48,yamamotojun@gmail.com,F,70,1998/01/15,鹿児島県
T0000006338,2024-06-29 19:02:15,LX######,540000.0,4781.0,S004,3.0,PC-D,180000.0,西村 健一,2022-03-28 14:08:38,reifujita@gmail.com,F,54,1961/10/17,福島県
T0000006338,2024-06-29 19:02:15,LX######,360000.0,5295.0,S004,2.0,PC-D,180000.0,西村 健一,2022-03-28 14:08:38,reifujita@gmail.com,F,54,1961/10/17,福島県
T0000006339,2024-05-17 14:59:22,jR######,210000.0,1424.0,S005,1.0,PC-E,210000.0,山本 あすか,2024-05-13 02:32:17,fyamamoto@sato.net,F,64,1973/10/01,鳥取県
T0000006340,2024-10-28 18:49:12,MS######,540000.0,6767.0,S004,3.0,PC-D,180000.0,加藤 七夏,2023-04-14 12:50:27,yoshidamiki@yahoo.com,M,42,1976/03/06,岡山県
T0000006341,2024-12-09 19:05:04,uf######,0.0,,,0.0,,0.0,鈴木 拓真,2024-07-15 12:25:49,kimurakyosuke@yahoo.com,F,61,1949/02/09,大阪府
T0000006342,2024-03-18 02:48:11,CU######,0.0,,,0.0,,0.0,加藤 真綾,2022-08-28 07:27:26,katonanami@yahoo.com,F,62,1966/06/15,高知県
T0000006343,2024-09-08 15:39:33,Bt######,480000.0,2530.0,S003,4.0,PC-C,120000.0,高橋 陽子,2024-08-21 06:25:04,shota58@suzuki.org,M,41,1953/05/19,山梨県
T0000006343,2024-09-08 15:39:33,Bt######,170000.0,5000.0,S002,2.0,PC-B,85000.0,高橋 陽子,2024-08-21 06:25:04,shota58@suzuki.org,M,41,1953/05/19,山梨県
T0000006344,2024-09-30 23:31:06,zC######,0.0,,,0.0,,0.0,山下 くみ子,2022-03-24 06:47:41,nakajimanaoto@fujii.com,M,78,1972/06/09,青森県
T0000006345,2024-11-02 20:26:28,zE######,0.0,,,0.0,,0.0,坂本 陽一,2022-10-10 11:54:12,tanakayui@fujiwara.jp,F,67,1991/07/26,沖縄県
T0000006346,2024-04-09 12:19:06,Yd######,150000.0,5040.0,S001,3.0,PC-A,50000.0,井上 涼平,2022-09-28 13:09:10,cyoshida@yahoo.com,F,23,1992/11/25,香川県
T0000006347,2024-07-15 14:39:15,tS######,630000.0,3299.0,S005,3.0,PC-E,210000.0,山下 涼平,2024-07-03 10:51:44,tsubasa58@gmail.com,F,45,1949/08/17,愛媛県
T0000006347,2024-07-15 14:39:15,tS######,420000.0,6040.0,S005,2.0,PC-E,210000.0,山下 涼平,2024-07-03 10:51:44,tsubasa58@gmail.com,F,45,1949/08/17,愛媛県
T0000006348,2025-03-03 18:51:08,to######,210000.0,5717.0,S005,1.0,PC-E,210000.0,伊藤 明美,2023-04-17 03:09:13,oinoue@goto.com,F,64,1951/10/16,沖縄県
T0000006349,2024-07-14 10:40:16,ah######,200000.0,1272.0,S001,4.0,PC-A,50000.0,加藤 零,2023-09-19 23:47:31,tsubasa92@gmail.com,M,25,1987/08/20,佐賀県
T0000006350,2024-09-07 21:52:33,yF######,0.0,,,0.0,,0.0,斎藤 晃,2023-03-12 00:33:52,nanami59@yahoo.com,F,50,2004/06/10,宮崎県
T0000006351,2024-07-18 11:48:52,ht######,50000.0,6538.0,S001,1.0,PC-A,50000.0,山崎 篤司,2023-12-01 23:40:11,hidekiito@gmail.com,F,79,1947/04/23,青森県
T0000006352,2024-03-31 17:56:43,Rq######,0.0,,,0.0,,0.0,小林 幹,2025-01-18 08:07:22,tanakahideki@goto.com,M,53,1962/08/06,広島県
T0000006353,2025-02-20 06:27:33,aT######,630000.0,1019.0,S005,3.0,PC-E,210000.0,加藤 さゆり,2023-10-04 03:49:35,kenichi54@gmail.com,M,77,1962/06/14,大阪府
T0000006354,2024-04-28 21:07:03,YN######,150000.0,558.0,S001,3.0,PC-A,50000.0,後藤 聡太郎,2022-03-28 18:35:46,ryohei98@yahoo.com,M,40,2006/01/04,宮崎県
T0000006354,2024-04-28 21:07:03,YN######,200000.0,1394.0,S001,4.0,PC-A,50000.0,後藤 聡太郎,2022-03-28 18:35:46,ryohei98@yahoo.com,M,40,2006/01/04,宮崎県
T0000006355,2024-05-15 01:17:39,SC######,85000.0,5822.0,S002,1.0,PC-B,85000.0,石井 舞,2023-06-04 03:30:30,bsato@kobayashi.jp,F,48,1980/01/05,埼玉県
T0000006356,2024-04-02 23:20:05,bo######,0.0,,,0.0,,0.0,長谷川 裕美子,2023-10-01 22:45:37,mai88@yamamoto.net,M,70,1984/08/04,広島県
T0000006357,2025-02-22 04:14:24,dt######,540000.0,1699.0,S004,3.0,PC-D,180000.0,青木 里佳,2022-07-20 22:49:37,nsaito@gmail.com,M,31,1967/07/07,福島県
T0000006357,2025-02-22 04:14:24,dt######,630000.0,2786.0,S005,3.0,PC-E,210000.0,青木 里佳,2022-07-20 22:49:37,nsaito@gmail.com,M,31,1967/07/07,福島県
T0000006358,2024-10-25 04:24:56,dz######,100000.0,211.0,S001,2.0,PC-A,50000.0,太田 聡太郎,2023-04-22 17:28:08,mikako07@watanabe.com,M,23,1995/12/31,滋賀県
T0000006359,2024-03-27 14:00:34,Su######,340000.0,931.0,S002,4.0,PC-B,85000.0,鈴木 康弘,2022-11-25 18:37:33,rikatakahashi@kobayashi.org,M,50,1973/09/08,山梨県
T0000006360,2024-04-23 09:56:54,vM######,420000.0,1522.0,S005,2.0,PC-E,210000.0,青木 浩,2024-01-03 12:31:59,wyamada@gmail.com,F,31,1955/10/24,山形県
T0000006360,2024-04-23 09:56:54,vM######,840000.0,3051.0,S005,4.0,PC-E,210000.0,青木 浩,2024-01-03 12:31:59,wyamada@gmail.com,F,31,1955/10/24,山形県
T0000006361,2025-03-05 10:22:21,cH######,50000.0,1830.0,S001,1.0,PC-A,50000.0,遠藤 桃子,2024-09-09 14:30:20,saitomituru@tanaka.jp,M,69,1946/04/23,福島県
T0000006361,2025-03-05 10:22:21,cH######,150000.0,4368.0,S001,3.0,PC-A,50000.0,遠藤 桃子,2024-09-09 14:30:20,saitomituru@tanaka.jp,M,69,1946/04/23,福島県
T0000006362,2024-10-27 03:37:30,Fl######,420000.0,512.0,S005,2.0,PC-E,210000.0,石井 聡太郎,2024-12-10 16:32:14,itosotaro@hotmail.com,F,74,1949/06/08,岡山県
T0000006362,2024-10-27 03:37:30,Fl######,720000.0,3279.0,S004,4.0,PC-D,180000.0,石井 聡太郎,2024-12-10 16:32:14,itosotaro@hotmail.com,F,74,1949/06/08,岡山県
T0000006363,2024-08-27 11:21:09,Nq######,120000.0,2477.0,S003,1.0,PC-C,120000.0,伊藤 亮介,2023-01-29 06:19:12,takuma77@ogawa.jp,F,42,1966/09/20,東京都
T0000006364,2024-04-19 13:07:59,LM######,420000.0,1326.0,S005,2.0,PC-E,210000.0,中村 美加子,2022-11-01 18:25:45,tanakakenichi@sasaki.jp,M,34,2005/03/18,京都府
T0000006364,2024-04-19 13:07:59,LM######,180000.0,5827.0,S004,1.0,PC-D,180000.0,中村 美加子,2022-11-01 18:25:45,tanakakenichi@sasaki.jp,M,34,2005/03/18,京都府
T0000006365,2024-07-23 20:01:55,pV######,0.0,,,0.0,,0.0,中島 翔太,2024-06-20 06:26:57,asuka93@hotmail.com,F,66,1994/06/30,青森県
T0000006366,2024-06-25 09:10:03,wC######,0.0,,,0.0,,0.0,加藤 あすか,2023-10-30 18:04:55,kazuya55@fujii.org,M,39,1954/12/08,埼玉県
T0000006367,2024-10-26 20:03:10,GM######,255000.0,278.0,S002,3.0,PC-B,85000.0,石川 結衣,2023-03-12 05:34:29,yuinakajima@ogawa.com,M,45,1950/08/13,奈良県
T0000006368,2024-09-09 06:00:56,VN######,720000.0,1729.0,S004,4.0,PC-D,180000.0,中島 亮介,2024-03-10 13:22:24,bkondo@ito.jp,F,54,1980/07/21,長崎県
T0000006369,2024-06-19 12:18:42,Vo######,0.0,,,0.0,,0.0,田中 充,2024-06-08 09:34:19,jsuzuki@hotmail.com,M,67,1982/07/09,岐阜県
T0000006370,2024-07-15 10:09:04,Xh######,255000.0,2682.0,S002,3.0,PC-B,85000.0,松本 陽一,2023-10-06 07:43:19,katokyosuke@yahoo.com,M,26,2007/02/22,沖縄県
T0000006371,2024-04-17 18:25:22,lZ######,100000.0,3284.0,S001,2.0,PC-A,50000.0,中村 浩,2023-06-22 06:13:28,qfukuda@hotmail.com,M,22,1968/03/10,新潟県
T0000006372,2025-02-10 15:53:40,zR######,50000.0,3388.0,S001,1.0,PC-A,50000.0,藤田 桃子,2024-11-27 11:53:27,yosukenakamura@suzuki.net,M,22,1963/10/17,鹿児島県
T0000006373,2024-08-29 09:12:03,YF######,0.0,,,0.0,,0.0,山口 直人,2023-05-21 05:58:28,naoto59@maeda.com,M,71,2000/04/30,広島県
T0000006374,2024-09-03 00:03:20,mO######,0.0,,,0.0,,0.0,高橋 あすか,2022-11-05 15:13:22,kimurakana@suzuki.jp,M,26,1981/10/20,高知県
T0000006375,2024-03-24 23:47:59,hJ######,210000.0,2663.0,S005,1.0,PC-E,210000.0,坂本 篤司,2023-10-08 02:51:35,fujiimai@takahashi.com,M,46,1988/06/18,山口県
T0000006375,2024-03-24 23:47:59,hJ######,240000.0,6612.0,S003,2.0,PC-C,120000.0,坂本 篤司,2023-10-08 02:51:35,fujiimai@takahashi.com,M,46,1988/06/18,山口県
T0000006376,2025-01-06 21:38:31,tQ######,85000.0,2348.0,S002,1.0,PC-B,85000.0,斎藤 舞,2024-05-15 14:01:19,vokamoto@yoshida.org,F,46,1963/04/01,青森県
T0000006377,2024-04-08 19:56:08,JI######,170000.0,6567.0,S002,2.0,PC-B,85000.0,伊藤 学,2022-11-03 09:30:50,chiyofujiwara@watanabe.com,M,62,1992/05/16,広島県
T0000006378,2024-04-08 19:25:00,wC######,480000.0,1510.0,S003,4.0,PC-C,120000.0,加藤 あすか,2023-10-30 18:04:55,kazuya55@fujii.org,M,39,1954/12/08,埼玉県
T0000006378,2024-04-08 19:25:00,wC######,255000.0,2973.0,S002,3.0,PC-B,85000.0,加藤 あすか,2023-10-30 18:04:55,kazuya55@fujii.org,M,39,1954/12/08,埼玉県
T0000006379,2024-10-09 02:55:01,Eh######,255000.0,2166.0,S002,3.0,PC-B,85000.0,吉田 学,2023-03-12 11:57:22,minorusakamoto@hotmail.com,F,34,1965/11/11,青森県
T0000006380,2024-07-14 13:29:52,dT######,50000.0,251.0,S001,1.0,PC-A,50000.0,石井 和也,2023-04-26 00:51:21,atsushi74@yahoo.com,F,31,1977/06/06,宮崎県
T0000006380,2024-07-14 13:29:52,dT######,360000.0,1107.0,S004,2.0,PC-D,180000.0,石井 和也,2023-04-26 00:51:21,atsushi74@yahoo.com,F,31,1977/06/06,宮崎県
T0000006380,2024-07-14 13:29:52,dT######,120000.0,1363.0,S003,1.0,PC-C,120000.0,石井 和也,2023-04-26 00:51:21,atsushi74@yahoo.com,F,31,1977/06/06,宮崎県
T0000006381,2024-09-09 03:38:35,pa######,0.0,,,0.0,,0.0,佐々木 陽子,2024-01-02 02:56:15,itoasuka@fujii.jp,M,57,1952/05/14,高知県
T0000006382,2024-07-26 05:53:38,Nx######,85000.0,3038.0,S002,1.0,PC-B,85000.0,村上 結衣,2023-08-22 02:22:34,maayakobayashi@yahoo.com,F,42,1970/01/28,福井県
T0000006382,2024-07-26 05:53:38,Nx######,420000.0,3704.0,S005,2.0,PC-E,210000.0,村上 結衣,2023-08-22 02:22:34,maayakobayashi@yahoo.com,F,42,1970/01/28,福井県
T0000006382,2024-07-26 05:53:38,Nx######,360000.0,3984.0,S003,3.0,PC-C,120000.0,村上 結衣,2023-08-22 02:22:34,maayakobayashi@yahoo.com,F,42,1970/01/28,福井県
T0000006382,2024-07-26 05:53:38,Nx######,840000.0,4624.0,S005,4.0,PC-E,210000.0,村上 結衣,2023-08-22 02:22:34,maayakobayashi@yahoo.com,F,42,1970/01/28,福井県
T0000006383,2024-04-30 15:51:24,kj######,255000.0,3133.0,S002,3.0,PC-B,85000.0,小林 あすか,2024-02-15 07:27:50,yhasegawa@hotmail.com,M,78,1954/03/10,福岡県
T0000006384,2024-11-12 03:41:56,ql######,360000.0,4889.0,S003,3.0,PC-C,120000.0,前田 七夏,2022-08-20 17:29:24,naoki37@yahoo.com,M,64,1967/06/21,和歌山県
T0000006385,2024-03-13 13:51:54,jX######,0.0,,,0.0,,0.0,岡本 太郎,2023-02-19 12:32:41,fnakamura@yamazaki.org,F,71,1950/05/25,鹿児島県
T0000006386,2024-04-11 16:28:01,lj######,360000.0,1989.0,S003,3.0,PC-C,120000.0,斉藤 明美,2022-11-12 11:18:40,yasuhiro75@yahoo.com,M,38,1966/02/11,長崎県
T0000006386,2024-04-11 16:28:01,lj######,100000.0,6330.0,S001,2.0,PC-A,50000.0,斉藤 明美,2022-11-12 11:18:40,yasuhiro75@yahoo.com,M,38,1966/02/11,長崎県
T0000006387,2024-08-23 01:32:36,wW######,240000.0,6248.0,S003,2.0,PC-C,120000.0,渡辺 康弘,2022-07-25 05:58:51,jun07@ogawa.com,F,36,1948/10/02,徳島県
T0000006388,2024-12-10 01:27:59,By######,0.0,,,0.0,,0.0,前田 治,2025-02-08 23:37:58,yuisuzuki@gmail.com,F,40,1989/11/04,北海道
T0000006389,2024-07-04 13:44:52,QQ######,170000.0,4138.0,S002,2.0,PC-B,85000.0,石川 くみ子,2022-05-29 03:07:40,saitokyosuke@gmail.com,M,53,1997/09/14,新潟県
T0000006390,2024-10-21 13:22:30,cB######,170000.0,101.0,S002,2.0,PC-B,85000.0,石川 篤司,2024-07-03 12:56:03,maayashimizu@matsumoto.jp,M,52,1981/11/28,愛媛県
T0000006391,2024-07-17 05:55:33,gf######,85000.0,433.0,S002,1.0,PC-B,85000.0,小林 春香,2022-11-12 19:11:14,shimizusotaro@hotmail.com,F,49,1954/10/14,大阪府
T0000006391,2024-07-17 05:55:33,gf######,840000.0,4964.0,S005,4.0,PC-E,210000.0,小林 春香,2022-11-12 19:11:14,shimizusotaro@hotmail.com,F,49,1954/10/14,大阪府
T0000006392,2024-08-28 18:06:51,zc######,0.0,,,0.0,,0.0,村上 涼平,2024-09-10 11:40:14,shoheisato@gmail.com,F,44,1967/06/07,福岡県
T0000006393,2024-03-17 04:47:43,Oy######,180000.0,6904.0,S004,1.0,PC-D,180000.0,三浦 洋介,2023-06-27 16:29:14,mikisato@ota.net,M,41,1975/08/23,秋田県
T0000006394,2024-05-28 11:43:42,Tj######,0.0,,,0.0,,0.0,小林 拓真,2024-08-04 03:51:52,inoueakemi@gmail.com,F,37,1950/07/02,群馬県
T0000006395,2024-06-02 00:47:59,iT######,0.0,,,0.0,,0.0,鈴木 健一,2022-06-30 16:58:16,mai88@yahoo.com,F,53,1958/09/13,鹿児島県
T0000006396,2025-02-28 13:27:57,aC######,180000.0,2180.0,S004,1.0,PC-D,180000.0,伊藤 桃子,2023-05-25 18:56:36,shimizunaoko@takahashi.com,M,35,1985/02/27,福井県
T0000006396,2025-02-28 13:27:57,aC######,240000.0,6051.0,S003,2.0,PC-C,120000.0,伊藤 桃子,2023-05-25 18:56:36,shimizunaoko@takahashi.com,M,35,1985/02/27,福井県
T0000006397,2024-04-15 18:59:05,ab######,0.0,,,0.0,,0.0,佐藤 くみ子,2023-06-18 01:49:36,yoshidayumiko@hotmail.com,F,29,1958/12/31,山形県
T0000006398,2024-12-19 04:45:26,lr######,85000.0,2152.0,S002,1.0,PC-B,85000.0,佐々木 花子,2023-03-29 23:19:46,minoruyamazaki@yamaguchi.jp,M,45,1965/11/14,岐阜県
T0000006398,2024-12-19 04:45:26,lr######,480000.0,6305.0,S003,4.0,PC-C,120000.0,佐々木 花子,2023-03-29 23:19:46,minoruyamazaki@yamaguchi.jp,M,45,1965/11/14,岐阜県
T0000006398,2024-12-19 04:45:26,lr######,50000.0,6770.0,S001,1.0,PC-A,50000.0,佐々木 花子,2023-03-29 23:19:46,minoruyamazaki@yamaguchi.jp,M,45,1965/11/14,岐阜県
T0000006399,2025-01-04 22:26:10,HQ######,840000.0,2541.0,S005,4.0,PC-E,210000.0,加藤 幹,2025-02-01 02:23:45,maiyamada@kato.net,F,51,1984/03/05,東京都
T0000006400,2024-06-01 05:59:16,Uk######,720000.0,2972.0,S004,4.0,PC-D,180000.0,伊藤 智也,2024-12-16 21:30:33,otamiki@takahashi.jp,M,44,1960/10/19,和歌山県
T0000006401,2024-06-11 04:55:46,VK######,100000.0,990.0,S001,2.0,PC-A,50000.0,林 充,2022-04-22 20:46:31,manabuokada@hotmail.com,F,72,1985/08/06,沖縄県
T0000006401,2024-06-11 04:55:46,VK######,210000.0,1813.0,S005,1.0,PC-E,210000.0,林 充,2022-04-22 20:46:31,manabuokada@hotmail.com,F,72,1985/08/06,沖縄県
T0000006401,2024-06-11 04:55:46,VK######,360000.0,5236.0,S004,2.0,PC-D,180000.0,林 充,2022-04-22 20:46:31,manabuokada@hotmail.com,F,72,1985/08/06,沖縄県
T0000006401,2024-06-11 04:55:46,VK######,840000.0,6041.0,S005,4.0,PC-E,210000.0,林 充,2022-04-22 20:46:31,manabuokada@hotmail.com,F,72,1985/08/06,沖縄県
T0000006402,2025-02-17 08:39:59,uI######,0.0,,,0.0,,0.0,阿部 零,2023-06-04 11:45:32,fabe@nishimura.net,F,69,1960/03/07,鹿児島県
T0000006403,2024-10-26 05:03:40,yn######,720000.0,2134.0,S004,4.0,PC-D,180000.0,斉藤 さゆり,2022-06-12 19:42:37,xfujii@yahoo.com,F,55,1995/12/13,群馬県
T0000006403,2024-10-26 05:03:40,yn######,420000.0,5247.0,S005,2.0,PC-E,210000.0,斉藤 さゆり,2022-06-12 19:42:37,xfujii@yahoo.com,F,55,1995/12/13,群馬県
T0000006404,2024-07-14 09:48:37,jR######,210000.0,2517.0,S005,1.0,PC-E,210000.0,山本 あすか,2024-05-13 02:32:17,fyamamoto@sato.net,F,64,1973/10/01,鳥取県
T0000006404,2024-07-14 09:48:37,jR######,150000.0,2853.0,S001,3.0,PC-A,50000.0,山本 あすか,2024-05-13 02:32:17,fyamamoto@sato.net,F,64,1973/10/01,鳥取県
T0000006405,2024-12-18 04:31:29,qV######,50000.0,1614.0,S001,1.0,PC-A,50000.0,高橋 直樹,2023-04-13 01:33:49,satokenichi@tanaka.com,M,54,1950/02/11,鹿児島県
T0000006406,2024-05-09 05:56:09,Lg######,0.0,,,0.0,,0.0,斎藤 結衣,2024-09-12 15:18:13,psuzuki@gmail.com,F,49,1969/09/23,山口県
T0000006407,2024-03-08 11:12:56,IF######,240000.0,5076.0,S003,2.0,PC-C,120000.0,渡辺 くみ子,2023-01-12 01:49:16,rika02@yahoo.com,M,50,1977/05/14,栃木県
T0000006408,2024-07-09 03:18:12,JI######,420000.0,700.0,S005,2.0,PC-E,210000.0,伊藤 学,2022-11-03 09:30:50,chiyofujiwara@watanabe.com,M,62,1992/05/16,広島県
T0000006408,2024-07-09 03:18:12,JI######,50000.0,3866.0,S001,1.0,PC-A,50000.0,伊藤 学,2022-11-03 09:30:50,chiyofujiwara@watanabe.com,M,62,1992/05/16,広島県
T0000006409,2024-04-15 10:23:29,vQ######,480000.0,949.0,S003,4.0,PC-C,120000.0,井上 学,2023-04-23 17:57:06,hyamazaki@nakajima.jp,F,61,1963/11/21,福井県
T0000006409,2024-04-15 10:23:29,vQ######,630000.0,5725.0,S005,3.0,PC-E,210000.0,井上 学,2023-04-23 17:57:06,hyamazaki@nakajima.jp,F,61,1963/11/21,福井県
T0000006409,2024-04-15 10:23:29,vQ######,480000.0,6177.0,S003,4.0,PC-C,120000.0,井上 学,2023-04-23 17:57:06,hyamazaki@nakajima.jp,F,61,1963/11/21,福井県
T0000006410,2025-02-16 00:36:30,Sf######,0.0,,,0.0,,0.0,清水 直樹,2022-10-24 21:40:47,minoru18@gmail.com,F,73,1998/04/29,岩手県
T0000006411,2025-02-20 01:24:32,Lj######,210000.0,3549.0,S005,1.0,PC-E,210000.0,松本 聡太郎,2023-11-23 20:49:17,ikedayasuhiro@yahoo.com,M,28,1970/02/15,大分県
T0000006411,2025-02-20 01:24:32,Lj######,120000.0,4639.0,S003,1.0,PC-C,120000.0,松本 聡太郎,2023-11-23 20:49:17,ikedayasuhiro@yahoo.com,M,28,1970/02/15,大分県
T0000006412,2024-03-16 06:42:32,UQ######,180000.0,2294.0,S004,1.0,PC-D,180000.0,長谷川 陽子,2024-12-08 15:54:17,naokitanaka@sato.com,F,54,1995/08/02,島根県
T0000006413,2024-05-28 18:26:24,Fz######,240000.0,185.0,S003,2.0,PC-C,120000.0,斎藤 治,2025-02-25 14:58:36,yuta28@gmail.com,M,57,1980/01/28,徳島県
T0000006413,2024-05-28 18:26:24,Fz######,720000.0,604.0,S004,4.0,PC-D,180000.0,斎藤 治,2025-02-25 14:58:36,yuta28@gmail.com,M,57,1980/01/28,徳島県
T0000006413,2024-05-28 18:26:24,Fz######,100000.0,3455.0,S001,2.0,PC-A,50000.0,斎藤 治,2025-02-25 14:58:36,yuta28@gmail.com,M,57,1980/01/28,徳島県
T0000006413,2024-05-28 18:26:24,Fz######,120000.0,7121.0,S003,1.0,PC-C,120000.0,斎藤 治,2025-02-25 14:58:36,yuta28@gmail.com,M,57,1980/01/28,徳島県
T0000006414,2024-12-12 16:18:22,Ty######,340000.0,301.0,S002,4.0,PC-B,85000.0,太田 春香,2022-06-21 01:34:16,haruka18@saito.jp,F,35,1958/10/17,長崎県
T0000006414,2024-12-12 16:18:22,Ty######,630000.0,1450.0,S005,3.0,PC-E,210000.0,太田 春香,2022-06-21 01:34:16,haruka18@saito.jp,F,35,1958/10/17,長崎県
T0000006414,2024-12-12 16:18:22,Ty######,255000.0,5579.0,S002,3.0,PC-B,85000.0,太田 春香,2022-06-21 01:34:16,haruka18@saito.jp,F,35,1958/10/17,長崎県
T0000006415,2024-12-03 23:37:27,dl######,0.0,,,0.0,,0.0,長谷川 京助,2025-03-04 15:30:42,satoyumiko@ito.jp,M,42,1982/05/07,岡山県
T0000006416,2024-06-25 07:05:07,TH######,360000.0,2662.0,S003,3.0,PC-C,120000.0,伊藤 香織,2024-05-13 03:53:13,maayahayashi@sato.com,M,38,1966/09/07,福岡県
T0000006416,2024-06-25 07:05:07,TH######,480000.0,3016.0,S003,4.0,PC-C,120000.0,伊藤 香織,2024-05-13 03:53:13,maayahayashi@sato.com,M,38,1966/09/07,福岡県
T0000006417,2024-06-22 23:19:15,EM######,0.0,,,0.0,,0.0,小林 裕太,2023-03-19 09:59:33,atsushiito@takahashi.net,M,68,1979/09/11,熊本県
